comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtquick1.src/doc/src/snippets/declarative/visualdatamodel_rootindex,0,10,0.100000009,2,64,0,2,0,2,0.5,1,1,1,4,0,4,1,1,1,0,51.04169346,51.04169346,0.00068263,0.00068263,0,0,0,0,6,0,6,1,0,1,1,0.954545455,0.954545455,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/imports/folderlistmodel,0,310,0.2,2,10,0,1,0,1,1,0.982032766,1,1,8,0,8,1,1,0,0,86.55085687,86.55085687,0.001461813,0.001461813,11,11,0,0,22,0,22,1,0,1,1,0.909090909,0.94033386,qtquick1,1,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/imports/gestures,0,178,0.162921349,2,10,0,1,0,1,1,0.981116597,1,1,8,0,8,1,1,0,0,86.55085687,86.55085687,0.001461813,0.001461813,9,9,0,0,20,0,20,1,0,1,1,0.909090909,0.937749933,qtquick1,1,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/imports/particles,0,829,0.172496984,2,10,0,1,0,1,1,0.981469314,1,1,8,0,8,1,1,0,0,86.55085687,86.55085687,0.001461813,0.001461813,9,9,0,0,20,0,20,1,0,1,1,0.909090909,0.937749933,qtquick1,3,0,0,0,0,0,0,1,0,0,0,0,0
qtquick1.src/imports/shaders,0,1130,0.209734513,2,38,0,1,0,1,1,0.986466295,1,1,8,0,8,1,1,0,0,86.55085687,86.55085687,0.001461813,0.001461813,14,14,0,0,29,0,29,1,0,1,1,0.946480938,0.951521261,qtquick1,1,0,0,1,0,0,0,0,0,0,0,0,0
qtquick1.src/imports/shaders/scenegraph,1,271,0.140221403,3,10,0,2,0,2,0.666666667,0.977275362,1,1,9,0,9,1,0,0,1,101.8445235,7254.325571,0.002212389,0.042641209,5,5,0,0.041666667,17,0,17,1,0,1,1,0.909090909,0.93914956,qtquick1,3,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/imports/webview,0,867,0.21337947,2,10,0,1,0,1,1,0.975176744,1,1,8,0,8,1,1,0,0,86.55085687,86.55085687,0.001461813,0.001461813,3,3,0,0,16,0,16,1,0,1,1,0.983870968,0.957184751,qtquick1,1,0,0,1,0,0,0,0,0,0,0,0,0
qtquick1.src/plugins/platforms/uikit/examples/share/qmlapplicationviewer,0,105,0.142857144,1,6,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,101.8445235,101.8445235,0.000711238,0.000711238,6,6,0,0,12,0,12,1,0,1,1,0.909090909,0.909090909,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/plugins/qdeclarativeview,0,78,0.179487181,1,4,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,101.8445235,101.8445235,0.000711238,0.000711238,4,4,0,0,11,0,11,1,0,1,1,0.909090909,0.945454545,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.src/plugins/qmltooling/qmldbg_inspector,0,1050,0.16952381,1,22,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,101.8445235,101.8445235,0.000711238,0.000711238,10,10,0,0,16,0,16,1,0,1,1,0.909090909,0.94214876,qtquick1,0,0,1,0,0,0,0,0,0,0,0,0,0
qtquick1.src/plugins/qmltooling/qmldbg_inspector/editor,0,1583,0.164245104,1,44,0,1,0,1,1,1,1,1,2,0,2,1,0,0,0,101.8445235,101.8445235,0.000711238,0.000711238,8,8,0,0,15,0,15,1,0,1,1,0.909090909,0.927500815,qtquick1,1,0,1,0,0,0,0,0,0,0,0,0,0
qtquick1.src/plugins/qmltooling/qmldbg_tcp_qtquick1,0,146,0.143835617,1,4,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,101.8445235,101.8445235,0.000711238,0.000711238,3,3,0,0,14,0,14,1,0,1,1,0.909090909,0.931818182,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.tools/designer/src/plugins/qdeclarativeview,0,78,0.179487181,1,4,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,101.8445235,101.8445235,0.000711238,0.000711238,7,7,0,0,12,0,12,1,0,1,1,0.909090909,0.920454545,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.tools/qml,1,2568,0.202102804,4,58,2,2,0,2,0.75,0.990596834,1,1,8,0,8,1,1,0,0,50.109375,61.5679017,0.145833333,0.135594476,18,18,0,0,37,20,17,1,0,1,1,1,0.978400632,qtquick1,2,0,0,0,0,0,0,0,0,0,0,0,0
qtquick1.tools/qmlplugindump,0,658,0.180851064,3,25,1,3,0,3,0.333333333,0.983896562,1,1,5,0,5,1,1,0,0,2145.201681,5325.58683,0.058823529,0.043654446,7,7,0,0,18,0,18,1,0,1,1,1,0.973740336,qtquick1,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/calculator,0,309,0.003236246,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,4,4,0,0,9,0,9,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/context2d,0,1667,0.191961608,2,24,1,2,0,2,0.5,1,1,1,5,0,5,1,1,0,1,213.810115,213.810115,0.006064498,0.006064498,4,4,0,0,11,0,11,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/customclass,0,354,0.169491526,1,10,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,5,5,0,0,10,0,10,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/defaultprototypes,0,115,0.130434783,1,6,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,4,4,0,0,9,0,9,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/helloscript,0,34,0.058823532,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,4,4,0,0,9,0,9,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/marshal,0,47,0.191489363,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,4,4,0,0,9,0,9,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/qscript,0,125,0.192000001,2,4,1,2,0,2,0.5,1,1,1,5,0,5,1,1,0,1,378.9931507,378.9931507,0.250856164,0.250856164,5,5,0,0,14,0,14,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/qsdbg,0,811,0.18865598,1,10,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,5,5,0,0,12,0,12,1,0,1,1,1,1,qtscript,1,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.examples/script/qstetrix,0,589,0.033955858,1,6,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,5,5,0,0,11,0,11,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/ce-compat,0,442,0.212669683,1,702,1,1,0,1,1,0,1,1,8,0,8,1,0,0,0,525.9597489,525.9597489,0.001477105,0.001477105,0,0,0,0,9,0,9,1,1,1,1,1,1,qtscript,1,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore,0,329,0.191489362,1,8,1,1,0,1,1,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/API,0,2145,0.229370629,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,7,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/bytecode,0,1827,0.274220033,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,5,0,0,1,0,0,0,0,0,0,1,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/bytecompiler,2,3358,0.254913639,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,1,0,0,1,0,0,0,0,1,0,1,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/debugger,0,238,0.260504202,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,1,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/generated,0,4500,0.110444444,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/interpreter,0,2970,0.234006734,2,10,2,2,0,2,0.5,0,1,1,5,0,5,1,0,0,0,770.6044643,770.6044643,0.088541667,0.088541667,1,1,0,0,9,0,9,1,0,1,1,1,1,qtscript,1,1,0,2,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/jit,0,11,0.54545455,4,10,1,3,0,3,0.5,0.972765278,1,1,7,0,7,1,0,0,0,0,0,0,0,5,5,0,0,13,0,13,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/os-win32,0,56,0.142857144,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/parser,0,3446,0.192687174,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,1,1,1,0,0,0,0,0,33,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/pcre,0,5924,0.16424713,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,1,1,1,1,1,1,qtscript,4,0,0,0,0,0,0,1,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/profiler,0,726,0.32369146,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/runtime,4,19073,0.288942484,4,22,1,3,0,3,0.5,0.969022256,1,1,7,0,7,1,0,0,0,647.8348214,647.8348214,0.040922619,0.040922619,10,10,0,0,26,0,26,1,0,1,1,1,1,qtscript,18,2,1,3,0,0,0,3,5,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf,2,10103,0.271008611,3,61,2,3,0,3,0.333333333,1,1,1,6,0,6,1,0,0,1,197.1481481,6344.487346,0.055555556,0.112962963,12,12,0,0,28,0,28,1,0,1,1,1,1,qtscript,5,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/android,0,15,0.133333339,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/qt,0,219,0.273972603,2,4,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,902.0973174,902.0973174,0.084189498,0.084189498,0,0,0,0,5,0,5,1,1,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/symbian,0,64,0.125000001,2,20,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,902.0973174,902.0973174,0.084189498,0.084189498,1,1,0,0,7,0,7,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode,1,267,0.29588015,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/glib,0,313,0.169329074,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/icu,0,243,0.218106996,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/qt4,0,191,0.141361257,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,5,1,1,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/wince,0,246,0.166666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/wince,0,269,0.234200744,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtscript,0,0,1,0,0,0,0,0,0,0,0,0,0
qtscript.src/plugins/script/qtdbus,0,364,0.162087912,1,4,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,7,7,0,0,15,0,15,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/script/api,1,6887,0.203136344,6,194,2,4,0,4,0.333333333,0.987595486,1,1,15,0,15,1,1,0,3,268.6181507,330.861242,0.080555556,0.112206684,36,36,0,0,30,16,14,1,0,1,1,1,1,qtscript,4,0,0,1,0,0,0,1,1,0,1,0,0
qtscript.src/script/bridge,1,4151,0.192724645,2,42,1,2,0,2,0.5,1,1,1,5,0,5,1,1,0,1,213.810115,213.810115,0.006064498,0.006064498,23,23,0,0,20,9,11,1,0,1,1,1,1,qtscript,4,0,0,0,0,0,0,1,1,0,1,0,0
qtscript.src/script/doc/snippets/code,0,1073,0.050326188,2,26,1,2,0,2,0.5,1,1,1,5,0,5,1,1,0,1,213.810115,213.810115,0.006064498,0.006064498,2,2,0,0,11,0,11,1,0,1,1,1,1,qtscript,0,1,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/script/doc/snippets/qtscript/evaluation,0,6,0.166666681,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,2,2,0,0,10,0,10,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/script/doc/snippets/qtscript/registeringobjects,0,10,0.100000009,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,2,2,0,0,10,0,10,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/script/doc/snippets/qtscript/registeringvalues,0,7,0.142857155,1,2,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,2,2,0,0,10,0,10,1,0,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtscript.src/script/parser,0,5145,0.236345967,1,26,0,1,0,1,1,1,1,1,4,0,4,1,1,0,1,404.6113014,404.6113014,0.001712329,0.001712329,6,6,0,0,14,0,14,1,0,1,1,1,1,qtscript,3,2,0,1,0,0,0,0,0,2,0,0,0
qtscript.src/scripttools/debugging,1,14192,0.166502255,5,309,2,4,0,4,0.4,0.998858678,1,1,12,0,12,1,1,0,2,178.2048193,222.9713591,0.010416667,0.03553538,21,21,0,0,26,12,14,1,0,1,1,1,1,qtscript,18,0,1,0,0,0,0,0,0,0,0,0,0
qtscript.src/scripttools/doc/snippets,0,41,0.024390246,1,195,0,1,0,1,1,1,1,1,4,0,4,1,0,0,0,178.2048193,178.2048193,0.006024096,0.006024096,0,0,0,0,5,0,5,1,1,1,1,1,1,qtscript,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/accelbubble,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14,0,14,1,0,1,1,1,0.964285714,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/cubehouse,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,13,0,13,1,0,1,1,1,0.966984127,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/grue,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,10,1,0,1,1,0.928571429,0.928571429,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/grue/console_app,0,39,0.179487182,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,12,0,12,1,0,1,1,0.977777778,0.934038801,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/grue/import,0,19,0.157894741,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,22,0,22,1,0,1,1,1,0.957539683,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/grue/lib,0,45,0.222222224,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,14,0,14,1,0,1,1,1,0.946031746,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/grue/plugin,0,108,0.166666667,1,2,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,5920.466667,5920.466667,0.033333333,0.033333333,13,13,0,0.066666667,14,0,14,1,0,1,1,0.977777778,0.950899471,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/maze,0,265,0.003773585,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,0,11,1,0,1,1,1,0.971428571,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/qmlqtsensors,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,10,1,0,1,1,0.928571429,0.928571429,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/qmlsensorgestures,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,10,1,0,1,1,0.928571429,0.928571429,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/qmlsensorgestures/plugin,1,83,0.156626507,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,14,0,14,1,0,1,1,0.965079365,0.942592593,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/sensor_explorer,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14,0,14,1,0,1,1,0.988888889,0.948677249,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/sensor_explorer/import,0,387,0.183462533,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,14,0,14,1,0,1,1,1,0.948051948,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/sensorgestures,0,116,0.146551725,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,13,0,13,1,0,1,1,0.977777778,0.931569665,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.examples/sensors/shakeit,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,10,1,0,1,1,0.928571429,0.928571429,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/imports/sensors,2,2102,0.144624168,16,1291,0,4,0,4,0.8125,0.937564317,0.9375,0.948102246,6,0,6,1,7,1,0,221.8446215,372.5248199,0.008474576,0.044248961,25,25,0,0.004360465,29,17,12,1,0,1,1,1,0.972186949,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensorgestures/qtsensors,1,1748,0.167048055,1,2,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,5920.466667,5920.466667,0.033333333,0.033333333,43,43,0,0.022222222,15,9,6,1,0,1,1,1,0.988624339,qtsensors,2,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensorgestures/shake,2,160,0.125000001,1,1,0,1,0,1,1,0,1,1,2,0,2,1,0,0,1,268.3333333,268.3333333,1,1,16,16,0,0,16,0,16,1,0,1,1,1,0.960493827,qtsensors,1,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/android/src,0,428,0.20093458,2,1164,0,1,0,1,1,0.981066731,1,1,4,0,4,1,0,0,0,1857.783146,1857.783146,0.050370645,0.050370645,0,0,0,0,5,0,5,1,1,1,1,1,1,qtsensors,0,1,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/blackberry,0,1229,0.170056957,16,572,1,3,0,3,0.75,0.942593383,0.875,0.993006993,6,0,6,1,5,0,2,345.8899216,2424.174189,0.006588608,0.051115919,7,8,0,0.020348837,22,11,11,1,0,1,1,1,0.986655592,qtsensors,2,0,0,1,0,0,0,1,0,0,0,0,0
qtsensors.src/plugins/sensors/dummy,0,125,0.152000001,3,4,2,3,0,3,0.333333333,1,1,1,4,0,4,1,1,0,0,1630.053571,2698.840079,0.071428571,0.201587302,9,9,0,0.051282051,16,0,16,1,0,1,1,0.952380952,0.926984127,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/generic,0,335,0.188059702,11,120,2,4,0,4,0.545454545,0.961671287,1,1,7,0,7,1,3,1,3,2099.222222,16563.80562,0.055555556,0.255971167,8,10,0,0.035573123,19,7,12,1,0,1,1,0.977777778,0.9563147,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/ios,0,81,0.049382717,14,595,0,2,0,2,0.928571429,0.962339001,0.5,0.707563025,5,0,5,1,1,0,0,281.4546485,2046.655354,0.01369863,0.053450245,0,0,0,0,6,0,6,1,0,1,1,1,1,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/linux,0,136,0.18382353,2,3,1,2,0,2,0.5,1,1,1,3,0,3,1,1,0,0,3233.233333,3233.233333,0.266666667,0.266666667,1,1,0.5,0.357142857,14,0,14,1,0,1,1,1,0.972789116,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/sensorfw,21,856,0.193925234,2,2345,0,1,0,1,1,1,1,1,4,0,4,1,2,1,0,329.0237053,329.0237053,0.007911606,0.007911606,0,0,0,0,5,0,5,1,1,1,1,1,1,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/plugins/sensors/simulator,0,675,0.137777778,1,2,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,5920.466667,5920.466667,0.033333333,0.033333333,18,18,0,0.095238095,14,5,9,0.952380952,0,0.952380952,0.96239607,0.952380952,0.904761905,qtsensors,4,0,0,0,0,0,0,2,0,0,0,0,0
qtsensors.src/sensors,0,2536,0.141561514,27,2525,5,7,4,3,0.703703704,0.966445298,0.962962963,0.984554455,10,5,5,1,10,2,6,325.1325886,3858.545206,0.016530055,0.079550776,56,56,0,0.009876543,33,21,12,0.977777778,0,1,0.982751323,0.977777778,0.956428571,qtsensors,7,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/sensors/doc/snippets/sensorgestures,0,86,0.174418606,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,1,1,1,1,0.977777778,0.977777778,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/sensors/doc/snippets/sensors,0,59,0.169491527,2,18,0,2,0,2,0.5,1,1,1,4,0,4,1,1,0,1,3130.864646,3130.864646,0.031818182,0.031818182,1,1,0,0.166666667,6,0,6,1,0,1,1,0.977777778,0.969312169,qtsensors,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsensors.src/sensors/gestures,0,517,0.162475822,5,26,1,4,0,4,0.4,0.983072869,1,1,3,0,3,1,1,1,2,497.9375,9969.599654,0.05,0.216042741,39,39,0,0,26,18,8,1,0,1,1,1,0.977037037,qtsensors,1,0,0,0,0,0,0,0,0,0,0,0,0
qtserialport.examples/serialport/blockingmaster,1,237,0.109704642,1,538,1,1,0,1,1,0,1,1,4,0,4,1,1,1,0,2.594321024,2.594321024,0.000343289,0.000343289,0,0,0,0,5,0,5,1,1,1,1,1,1,qtserialport,0,0,0,0,0,0,0,0,0,0,0,1,0
qtserialport.examples/serialport/blockingslave,1,232,0.112068966,1,531,1,1,0,1,1,0,1,1,4,0,4,1,1,1,0,2.594321024,2.594321024,0.000343289,0.000343289,0,0,0,0,5,0,5,1,1,1,1,1,1,qtserialport,0,0,0,0,0,0,0,0,0,0,0,1,0
qtserialport.examples/serialport/cenumerator,0,19,0.21052632,1,68,1,1,0,1,1,0,1,1,4,0,4,1,1,1,0,2.594321024,2.594321024,0.000343289,0.000343289,0,0,0,0,5,0,5,1,1,1,1,1,1,qtserialport,0,0,0,0,0,0,0,0,0,0,0,0,0
qtserialport.examples/serialport/enumerator,0,22,0.181818186,1,76,1,1,0,1,1,0,1,1,4,0,4,1,1,1,0,2.594321024,2.594321024,0.000343289,0.000343289,0,0,0,0,7,0,7,1,0,1,1,1,1,qtserialport,0,0,0,0,0,0,0,0,0,0,0,0,0
